drug,disease,score
458,123,4.302036504810758e-09
503,236,4.3019543483069356e-09
600,30,4.301921485705407e-09
38,54,4.301888623103878e-09
294,192,4.301642597681621e-09
365,21,4.301462297462422e-09
190,30,4.301297984454777e-09
601,357,4.301191403044413e-09
59,404,4.301158540442884e-09
560,70,4.3006660455091605e-09
618,256,4.300444889082655e-09
134,84,4.299862688128542e-09
154,62,4.299665512519368e-09
567,400,4.299559375198214e-09
260,408,4.299526512596685e-09
108,303,4.2988208548422335e-09
53,334,4.298566835814199e-09
54,65,4.2985095483061295e-09
480,391,4.2981813663800494e-09
84,300,4.298042366457366e-09
296,326,4.2980095038558375e-09
491,34,4.297878497538932e-09
266,59,4.297050271162561e-09
595,28,4.296927258451433e-09
614,179,4.296607958309551e-09
288,47,4.296558664407257e-09
76,171,4.29592761364006e-09
504,203,4.295370725770908e-09
539,91,4.294526956272193e-09
439,202,4.294199218435324e-09
180,266,4.294166355833795e-09
583,71,4.294051780817654e-09
193,287,4.2940109246103475e-09
421,250,4.293814193090384e-09
409,133,4.293273736521996e-09
599,179,4.292889155266266e-09
121,280,4.292872723965502e-09
582,346,4.291505373288373e-09
11,338,4.291390798272232e-09
107,231,4.291357935670703e-09
315,386,4.290678923268842e-09
182,122,4.290482191748879e-09
656,96,4.290220623204277e-09
412,352,4.2900238916843145e-09
98,293,4.290007904472759e-09
119,384,4.289688604330877e-09
643,317,4.2895740293147355e-09
520,346,4.289492316900123e-09
617,86,4.289492316900123e-09
247,247,4.289483879205136e-09
155,114,4.289296029469369e-09
405,40,4.289189448059005e-09
638,301,4.288927879514404e-09
212,54,4.2884695794498384e-09
495,249,4.287807442437952e-09
585,226,4.287561861104905e-09
243,299,4.287496135901847e-09
299,205,4.287414423487235e-09
290,47,4.287332711072622e-09
653,163,4.287095567434562e-09
118,278,4.287046717621479e-09
512,218,4.286842436584948e-09
605,50,4.286613286552665e-09
326,107,4.286294430499993e-09
492,275,4.285567012374258e-09
540,185,4.285395149850046e-09
583,404,4.28511715000468e-09
8,126,4.28502744398429e-09
251,155,4.284095744822025e-09
263,276,4.283711607655505e-09
565,143,4.283409626992807e-09
280,10,4.2833603330905134e-09
51,169,4.282854071391284e-09
169,0,4.282568077940141e-09
168,261,4.282543653033599e-09
201,8,4.282143084566314e-09
175,121,4.282127097354761e-09
182,31,4.2814085610132224e-09
120,60,4.281261123395552e-09
439,303,4.281187848675927e-09
321,281,4.281024423846702e-09
147,86,4.2806322930744045e-09
392,208,4.280379606314e-09
262,364,4.280346743712471e-09
513,114,4.2802326127855395e-09
268,383,4.2797672072936174e-09
19,0,4.2795957888586145e-09
515,15,4.27957935755785e-09
235,52,4.278991827533218e-09
357,50,4.27892654641937e-09
342,144,4.278910115118606e-09
79,154,4.278861265305522e-09
542,215,4.278445153715893e-09
56,124,4.2781267417524305e-09
637,383,4.277375786898574e-09
73,207,4.277351806081242e-09
253,213,4.277107112926615e-09
152,221,4.276911269585071e-09
539,254,4.276323739560439e-09
388,394,4.2762993146538975e-09
116,46,4.276274889747356e-09
298,40,4.276013765291964e-09
136,163,4.275712228718476e-09
405,318,4.275598097791544e-09
159,109,4.274888443234204e-09
134,58,4.274790743608037e-09
262,91,4.274660181380341e-09
222,288,4.274375076107617e-09
396,292,4.274138376558767e-09
41,131,4.274008258420281e-09
171,75,4.27395097091221e-09
107,252,4.273510878505249e-09
567,258,4.273510878505249e-09
155,311,4.27315205442369e-09
320,22,4.2731356231229264e-09
107,336,4.272695530715964e-09
311,284,4.272451281650547e-09
403,352,4.272043607755904e-09
110,220,4.271929920918183e-09
628,291,4.27184820850357e-09
551,180,4.271709652670097e-09
635,319,4.2712047232384975e-09
270,192,4.2709440428723155e-09
443,357,4.270936049266538e-09
257,103,4.270862774546913e-09
254,336,4.270194864375298e-09
565,266,4.2697712032691015e-09
660,296,4.269526510114474e-09
259,150,4.269363973463669e-09
410,24,4.2690220247720845e-09
147,212,4.267890041376177e-09
465,52,4.2678576228638584e-09
661,369,4.26752411186726e-09
342,393,4.267426412241093e-09
291,110,4.267295850013397e-09
545,32,4.267230568899549e-09
393,141,4.266864639390633e-09
326,404,4.266840214484091e-09
82,42,4.266555553300577e-09
366,168,4.26645785367441e-09
356,296,4.2661727484016865e-09
59,33,4.26571711287238e-09
618,342,4.265709119266603e-09
561,380,4.265522157709256e-09
204,121,4.264781860996436e-09
636,276,4.2644727749063804e-09
634,388,4.264260944353282e-09
44,86,4.264163688816325e-09
462,226,4.2639927144705325e-09
111,109,4.263602360055074e-09
627,396,4.2624641594102294e-09
269,200,4.2620169615759104e-09
660,122,4.2617891438112565e-09
507,381,4.2616674633677584e-09
646,246,4.260700237068704e-09
416,9,4.260700237068704e-09
287,93,4.2601069338843445e-09
605,388,4.260098940278567e-09
525,398,4.25982271679004e-09
658,162,4.259660180139235e-09
409,75,4.2595709182080554e-09
349,288,4.259391950256486e-09
124,299,4.2584331616524196e-09
318,257,4.2581818071596444e-09
575,169,4.258011276903062e-09
471,124,4.257686203601452e-09
415,225,4.257637797877578e-09
183,143,4.257361574389051e-09
595,251,4.256070607056017e-09
416,246,4.25538049242391e-09
494,272,4.255372498818133e-09
72,181,4.2551451251426905e-09
217,195,4.254560703742527e-09
8,18,4.254041563456212e-09
245,113,4.253262630982135e-09
649,153,4.252759921996585e-09
212,123,4.252597385345781e-09
647,38,4.252346030853005e-09
129,195,4.252297625129131e-09
548,13,4.252289187434144e-09
8,298,4.252281193828367e-09
553,194,4.252078245059465e-09
638,202,4.25182689056669e-09
343,161,4.251681229305859e-09
616,149,4.250926721738324e-09
317,366,4.250383600634677e-09
118,386,4.249938179157198e-09
372,23,4.2498973229498915e-09
527,180,4.249508300802063e-09
519,261,4.249264939915065e-09
588,213,4.248940754791874e-09
391,232,4.248876361856446e-09
197,114,4.248625007363671e-09
55,141,4.248259966033174e-09
431,125,4.2481551609796506e-09
337,57,4.247944218604971e-09
228,200,4.247571627757907e-09
499,323,4.246356599679757e-09
49,101,4.245797491364556e-09
302,22,4.245668261404489e-09
44,87,4.245594986684864e-09
20,63,4.245417351000924e-09
444,107,4.244996354429986e-09
282,125,4.244680162912573e-09
550,141,4.244502083139423e-09
353,389,4.244380846785134e-09
313,307,4.244259166341635e-09
594,58,4.244226747829316e-09
619,302,4.243822182559143e-09
259,342,4.243814188953365e-09
198,157,4.243279949633916e-09
605,363,4.2432071190035e-09
409,230,4.243053020047682e-09
78,395,4.2430290392303505e-09
454,298,4.2429721958114905e-09
144,230,4.2426973045905925e-09
530,317,4.242680873289828e-09
507,302,4.242624473960177e-09
390,348,4.242511231211665e-09
495,356,4.2421550716653655e-09
88,393,4.242049822522631e-09
601,364,4.2419121548675776e-09
346,306,4.2417345191836375e-09
112,373,4.241645257252458e-09
128,372,4.241095474810663e-09
207,288,4.241006212879483e-09
98,150,4.240990225667929e-09
137,370,4.240973794367164e-09
597,354,4.240399587018828e-09
107,249,4.2402863442703165e-09
238,91,4.239906203906685e-09
658,339,4.239105511061325e-09
524,393,4.239081530243993e-09
559,317,4.239016693219355e-09
277,150,4.2390007060078005e-09
562,357,4.238475348472548e-09
68,278,4.238337680817494e-09
486,317,4.238305262305175e-09
404,119,4.237949990937295e-09
332,140,4.237634243509092e-09
559,287,4.237618256297537e-09
98,34,4.237473039125916e-09
476,226,4.23698809370876e-09
264,406,4.2367616082117365e-09
632,317,4.23663237825167e-09
48,160,4.236430317661188e-09
47,227,4.236074602204098e-09
637,358,4.235872985702826e-09
92,189,4.235800155072411e-09
519,50,4.235694905929677e-09
126,239,4.235154005272079e-09
101,213,4.2344185935405684e-09
146,158,4.234378181422471e-09
570,209,4.2334415972788975e-09
37,201,4.2330623450936855e-09
177,22,4.232925121527842e-09
191,343,4.232827865990885e-09
541,194,4.232157735373221e-09
620,81,4.232036943108142e-09
260,100,4.231964112477726e-09
588,198,4.231964112477726e-09
617,53,4.231584860292514e-09
91,398,4.2314720616332124e-09
294,370,4.230818362316313e-09
657,165,4.2304466596476695e-09
624,31,4.229914640774268e-09
658,343,4.2297774172084254e-09
184,100,4.2291401491922906e-09
209,48,4.2289864943256825e-09
468,75,4.2289305390852405e-09
615,77,4.228293271069106e-09
421,22,4.228002836725864e-09
519,16,4.227914018883894e-09
111,384,4.227696415171067e-09
512,395,4.227285188562746e-09
429,327,4.22694679258484e-09
45,343,4.226785144112455e-09
9,269,4.2266883326647076e-09
566,230,4.226438754528772e-09
150,253,4.226430760922994e-09
59,76,4.226245131633277e-09
82,195,4.2261967259094035e-09
164,270,4.225906735655371e-09
265,290,4.225866323537275e-09
635,233,4.225777505695305e-09
316,245,4.2255923204947984e-09
495,79,4.225342298269652e-09
297,359,4.225221506004573e-09
328,311,4.223883909304504e-09
642,111,4.223505545297712e-09
125,157,4.223118743595933e-09
547,165,4.222675542564502e-09
15,397,4.2226275809298394e-09
513,11,4.222321159375042e-09
127,186,4.2221923735041855e-09
14,161,4.22203116912101e-09
65,349,4.221725191655423e-09
562,253,4.221121674419237e-09
353,59,4.221081262301141e-09
153,390,4.221065275089586e-09
91,312,4.220976457247616e-09
10,346,4.220445326552635e-09
118,249,4.2203085470760016e-09
461,86,4.220010563216192e-09
379,285,4.219801397198353e-09
37,232,4.2193666338619096e-09
418,14,4.218755123019946e-09
526,125,4.218521976184775e-09
144,340,4.218304816561158e-09
610,23,4.218063232031e-09
51,203,4.217797666683509e-09
595,159,4.217709292930749e-09
527,170,4.21767687441843e-09
551,107,4.2175480885475736e-09
646,95,4.217363347436276e-09
59,146,4.217347360224721e-09
300,328,4.217001414730248e-09
149,222,4.216743842988535e-09
284,156,4.216020421665689e-09
315,85,4.215762849923976e-09
499,49,4.214492754783805e-09
449,152,4.214395943336058e-09
653,139,4.214324000884062e-09
77,60,4.214187221407428e-09
639,104,4.214122828472e-09
425,302,4.214002480296131e-09
424,213,4.2138577072137196e-09
225,159,4.2133834199376e-09
431,368,4.213005944109227e-09
252,264,4.21299750641424e-09
107,111,4.212909132661481e-09
291,163,4.212893145449925e-09
347,50,4.212748372367514e-09
457,245,4.21261203698009e-09
350,293,4.212186155427844e-09
590,75,4.212001414316546e-09
339,153,4.211945014986895e-09
302,265,4.2118730725349e-09
652,376,4.211800685993694e-09
156,216,4.2113104115060204e-09
250,192,4.2110053222188534e-09
286,258,4.210844561924887e-09
36,54,4.21071622014324e-09
629,52,4.210635839996257e-09
520,377,4.210515491820388e-09
604,59,4.2103387443148685e-09
158,372,4.21033075070909e-09
211,298,4.209985249303827e-09
300,50,4.209840920310626e-09
255,201,4.20968016001666e-09
319,275,4.209632198381996e-09
198,246,4.208018378193401e-09
259,306,4.207681314483125e-09
240,306,4.207520998278369e-09
566,373,4.206886838886703e-09
279,27,4.2064618455128774e-09
615,226,4.206148762619932e-09
34,290,4.206004433626731e-09
631,85,4.205475079288591e-09
419,241,4.2045606996055085e-09
245,384,4.204544712393954e-09
381,211,4.2042880288306606e-09
647,192,4.2042316295010104e-09
587,278,4.2040952941135865e-09
237,17,4.2040153580558134e-09
282,165,4.203742687280965e-09
406,284,4.203662751223192e-09
310,368,4.203454029294562e-09
559,333,4.203374093236789e-09
177,203,4.203221326548601e-09
554,234,4.203093428856164e-09
295,226,4.202901138228299e-09
556,306,4.201971215422873e-09
339,304,4.201754499888466e-09
381,153,4.20138590584429e-09
63,195,4.2008254652614604e-09
235,234,4.200688685784826e-09
194,246,4.200488845640393e-09
24,328,4.199999903420348e-09
272,86,4.199527392501068e-09
343,125,4.19943102514253e-09
188,201,4.1990309007644555e-09
645,309,4.198934533405918e-09
207,38,4.198918546194363e-09
57,211,4.198374092823087e-09
234,13,4.19824619513065e-09
455,192,4.198230207919096e-09
91,91,4.197973968445012e-09
139,362,4.197941549932693e-09
538,352,4.197317160503644e-09
283,338,4.196108349674432e-09
294,273,4.1960364072224365e-09
205,289,4.196004432799327e-09
417,395,4.195948477558886e-09
182,193,4.195916503135777e-09
444,336,4.195780167748353e-09
424,78,4.1957162189021355e-09
300,372,4.195484404334593e-09
79,74,4.194684155578443e-09
650,316,4.1945082962513425e-09
548,345,4.1943484241357964e-09
97,345,4.194172120719486e-09
659,301,4.193932312546167e-09
593,301,4.193660085860529e-09
187,8,4.193556168985424e-09
573,196,4.193220437542777e-09
622,313,4.193140057395794e-09
533,315,4.193084102155353e-09
76,65,4.1928283067704805e-09
178,339,4.192492575327833e-09
179,17,4.192356684029619e-09
366,406,4.192340696818064e-09
164,87,4.192004965375418e-09
423,243,4.191980984558086e-09
33,234,4.191237579220797e-09
182,397,4.1911731862853685e-09
345,329,4.191101243833373e-09
197,269,4.1907735059965034e-09
560,184,4.190461755371189e-09
36,234,4.190414237825735e-09
206,165,4.190381819313416e-09
119,285,4.190349844890306e-09
15,5,4.190342295373739e-09
64,113,4.190254365710189e-09
133,36,4.190150004745874e-09
362,383,4.189710800517332e-09
192,352,4.1895349411902324e-09
638,189,4.188983826480808e-09
301,131,4.188855484699161e-09
113,45,4.188112967540292e-09
615,210,4.187889146578527e-09
531,404,4.187497903984649e-09
170,132,4.187433955138431e-09
49,345,4.186730961919238e-09
636,260,4.1865231281690285e-09
187,270,4.1855012788971635e-09
595,280,4.185134461209827e-09
449,59,4.184934621065395e-09
364,28,4.184312007993185e-09
67,122,4.184224078329635e-09
391,202,4.184048663091744e-09
103,262,4.1836734077094215e-09
285,203,4.183633883769744e-09
513,339,4.182827861853866e-09
429,136,4.1821337504188705e-09
396,108,4.181870405517429e-09
96,254,4.1814081086499755e-09
457,110,4.18121670620053e-09
207,141,4.181144763748534e-09
412,283,4.180498613948202e-09
84,10,4.180443102796971e-09
631,333,4.180419121979639e-09
323,229,4.1802916683764124e-09
50,278,4.180132240350076e-09
8,58,4.180124246744299e-09
627,368,4.180052304292303e-09
198,336,4.179980805929517e-09
511,68,4.179860901842858e-09
46,285,4.1798529082370806e-09
381,318,4.1798053906916274e-09
642,21,4.1795980010306274e-09
220,122,4.179454560215845e-09
41,363,4.179446566610068e-09
626,189,4.179422585792736e-09
123,368,4.1793670746415054e-09
620,337,4.1790242377715e-09
102,276,4.178673407295719e-09
501,223,4.178537960086714e-09
519,347,4.178354551243046e-09
155,353,4.1780756632192614e-09
40,292,4.177980184039143e-09
645,138,4.177772794378143e-09
378,225,4.177685308803802e-09
148,70,4.177493906354357e-09
479,336,4.1774304015973485e-09
427,77,4.1768881686721215e-09
658,199,4.1767131975234414e-09
418,259,4.175590095911731e-09
159,27,4.175566115094398e-09
411,111,4.175375156734162e-09
114,181,4.175160217556595e-09
652,224,4.174268486423216e-09
605,348,4.1732892697154975e-09
479,134,4.173225320869278e-09
91,336,4.173145828900715e-09
151,118,4.172675982516694e-09
127,175,4.171569756294957e-09
97,329,4.171450740386717e-09
239,332,4.171132328423255e-09
301,370,4.1709493636687975e-09
615,374,4.170782386125893e-09
527,244,4.1706389453111115e-09
439,386,4.170503942191317e-09
638,267,4.17046441825164e-09
597,204,4.170249479074073e-09
567,30,4.170177980711287e-09
585,379,4.169660616781812e-09
502,211,4.169589118419026e-09
304,167,4.1688972274300795e-09
96,379,4.1685712659500496e-09
272,247,4.168149825289902e-09
354,40,4.168142275773334e-09
146,50,4.168038802987439e-09
493,183,4.167998834958553e-09
174,253,4.167959311018876e-09
625,406,4.166727407550752e-09
581,291,4.166623934764857e-09
332,333,4.166115452619579e-09
82,197,4.1659644622882305e-09
167,399,4.165289002600048e-09
618,102,4.1652810089942705e-09
565,20,4.165273015388493e-09
3,234,4.165169542602598e-09
265,275,4.1650349835720135e-09
408,314,4.164470990275504e-09
566,10,4.164447009458172e-09
437,195,4.164280476004478e-09
468,150,4.163779987464977e-09
52,291,4.1633114733485854e-09
211,398,4.163215994168468e-09
381,244,4.1630650038371195e-09
514,121,4.163049460714774e-09
631,339,4.162969524657001e-09
487,74,4.16288248317187e-09
24,350,4.162747480052076e-09
175,329,4.162548972175273e-09
374,403,4.162532984963718e-09
429,329,4.162509004146386e-09
642,97,4.162286959541461e-09
335,41,4.16199341657375e-09
174,107,4.1619219182109646e-09
311,377,4.1610248580070675e-09
78,234,4.159763200561883e-09
3,335,4.159541155956958e-09
538,248,4.159334654474378e-09
579,140,4.159334654474378e-09
130,82,4.159096622657898e-09
543,172,4.158961619538104e-09
613,121,4.158874578052973e-09
379,407,4.158501987205909e-09
339,225,4.158390964903447e-09
492,218,4.158374977691892e-09
191,30,4.1575738407573234e-09
174,207,4.1573517961523976e-09
179,43,4.157145738759027e-09
460,99,4.156495592155807e-09
